dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,89.77,100.0,117.23,156.64,178.19,184.33,190.09,191.77,193.69,197.83,201.45,204.49,205.35,212.91
