dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,50.71,87.41,100.0,131.6,128.8,129.53,135.51,135.13,137.44,137.33,140.05,141.89,154.36,157.63,163.77
