dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,85.62,100.0,126.8,117.21,118.78,122.71,121.78,125.54,127.72,131.96,131.63,137.35,143.36,148.88
