dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,63.18,86.96,100.0,126.33,134.07,138.98,148.21,143.18,143.82,153.74,160.12,162.61,160.51,162.65,176.36
