dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,,100.0,111.18,123.47,128.69,137.15,140.54,140.65,141.93,150.54,180.06,171.9,171.47,173.88
