dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,98.75,124.5,151.18,91.69,98.2,100.0,100.41,99.84,109.36,86.2,95.7,100.87,106.84,108.2
