"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-HNI,13402.0,12520.0,11864.0,11714.0,12381.0,12471.0,13591.0,15625.0,17876.0,20160.0,24012.0,25002.0,29811.0,,,,,,,,,,,,,,,
geoId-HTH,17078.0,16700.0,17014.0,16826.0,19315.0,24044.0,24949.0,25842.0,27870.0,28736.0,29688.0,30556.0,31361.0,32838.0,35596.0,36120.0,37728.0,40627.0,42724.0,44338.0,48967.0,38659.0,45021.0,47574.0,53403.0,55471.0,54310.0,55193.0
geoId-HYN,3980.0,4879.0,5750.0,5929.0,7463.0,7580.0,7784.0,8910.0,9806.0,10923.0,12704.0,14905.0,16583.0,18385.0,21225.0,24371.0,26200.0,29072.0,30417.0,32025.0,34552.0,36727.0,39348.0,41485.0,45950.0,48241.0,49887.0,51137.0
geoId-HDG,9010.0,11044.6,8940.9,10829.0,12256.0,13430.0,14847.0,18892.0,24129.0,27341.0,30594.0,34854.0,42425.0,48629.0,51845.0,53655.0,57757.0,62684.0,63269.0,64887.0,66673.0,69073.0,71368.0,73797.0,82106.0,86814.0,91560.0,97876.0
geoId-HPG,26589.0,29834.4,29283.3,31966.0,36369.0,42588.0,47084.0,56187.0,62390.0,66269.0,70256.0,72517.0,75809.0,81879.0,86544.0,89651.0,93391.0,97716.0,98518.0,104976.0,115815.0,122387.0,141673.0,158477.0,173747.0,182715.0,188512.0,192427.0
geoId-HGG,,,,,,,,,14154.0,20107.0,26104.0,29536.0,35521.0,41862.0,43910.0,47478.0,63590.0,65879.0,61924.0,60896.0,60131.0,60524.0,61920.0,64864.0,72667.0,75060.0,75216.0,78239.0
geoId-KHA,59087.0,50375.0,52375.0,54904.0,56584.0,61165.0,65054.0,68100.0,70547.0,68265.0,80581.0,79147.0,82982.0,83707.0,86568.0,88925.0,89087.0,93942.0,96045.0,99451.0,102910.0,106182.0,107763.0,107018.0,108948.0,111816.0,111348.0,115035.0
geoId-KGG,174901.0,198231.0,204859.0,217160.0,224887.0,249210.0,275178.0,285790.0,306636.0,321382.0,353796.0,377777.0,399931.0,428485.0,467825.0,473360.0,506458.0,548234.0,581356.0,636170.0,677300.0,716368.0,763376.0,815530.0,845498.0,841416.0,838220.0,821837.0
geoId-KTM,184.0,178.9,295.1,248.0,442.0,789.0,901.0,957.0,1027.0,1087.0,1260.0,1393.0,1653.0,1826.0,2214.0,2184.0,2133.0,2208.0,2479.0,2835.0,3311.0,3827.0,4245.0,4763.0,5459.0,6018.0,6608.0,6926.0
geoId-LCU,355.0,452.9,459.8,486.0,507.0,527.0,603.0,640.0,297.0,638.0,744.0,860.0,1003.0,1113.0,1137.0,1168.0,1293.0,1414.0,1590.0,1722.0,1920.0,2063.0,2175.0,2277.0,2417.0,2668.0,2825.0,3038.0
geoId-LAN,18624.0,18218.0,18851.0,22404.0,22372.0,20566.0,24416.0,25539.0,26191.0,29527.0,32267.0,36129.0,39609.0,39516.0,40241.0,41537.0,45211.0,43231.0,43252.0,44860.0,54615.0,58624.0,59783.0,61434.0,68986.0,72123.0,71697.0,81640.0
geoId-LCI,414.0,447.6,469.4,485.0,499.0,528.0,607.0,864.0,952.0,929.0,1164.0,1750.0,1670.0,1851.0,2801.0,3156.0,3307.0,3628.0,4409.0,4704.0,5168.0,6013.0,6377.0,6797.0,9474.0,10165.0,9587.0,10372.0
geoId-LDG,5510.0,2301.0,2199.4,2210.0,2431.0,2682.0,2902.0,3587.0,4671.0,4306.0,3957.0,3970.0,4723.0,5820.0,6316.0,6839.0,7477.0,7884.0,7901.0,8017.0,9587.0,9407.0,9940.0,10777.0,8590.0,8567.0,9328.0,8934.0
geoId-LSN,93.0,101.9,133.1,335.0,329.0,432.0,795.0,912.0,1007.0,1059.0,1130.0,1150.0,1167.0,1247.0,1716.0,1116.0,1171.0,1184.0,1354.0,1402.0,1479.0,1539.0,1560.0,1599.0,1668.0,1733.0,1776.0,1795.0
geoId-NDH,15905.0,19143.0,24557.0,28976.0,38384.0,43946.0,46850.0,51609.0,55071.0,60231.0,60118.0,65254.0,71555.0,76195.0,80763.0,89027.0,93379.0,94211.0,100505.0,110598.0,121552.0,129218.0,138370.0,149639.0,160352.0,170574.0,178577.0,186358.0
geoId-NAN,26700.0,27597.7,31364.3,32397.0,34693.0,38628.0,42237.0,48261.0,57457.0,61133.0,66604.0,70894.0,79466.0,86168.0,94120.0,98321.0,105814.0,116519.0,130788.0,142674.0,155040.0,163190.0,182727.0,202332.0,223995.0,243224.0,256323.0,266781.0
geoId-NBH,2612.0,3136.0,4440.0,5325.0,6301.0,7610.0,8527.0,10407.0,12230.0,13587.0,14043.0,17845.0,18809.0,21658.0,24118.0,24820.0,32207.0,36688.0,38393.0,39767.0,41706.0,44194.0,47557.0,51076.0,55075.0,58905.0,62602.0,65690.0
geoId-NTN,20175.0,23450.0,29015.0,26300.0,31486.0,30548.0,33153.0,35845.0,37529.0,43752.0,55993.0,55250.0,61003.0,61060.0,60641.0,65306.0,66829.0,75461.0,76508.0,83629.0,85685.0,91766.0,108453.0,118000.0,124396.0,128575.0,133393.0,138544.0
geoId-PTO,11995.0,11971.0,6272.6,10164.0,10926.0,10782.0,10769.0,12123.0,12577.0,13381.0,13765.0,15936.0,17466.0,17502.0,18596.0,20040.0,21785.0,22970.0,25618.0,27719.0,29722.0,32292.0,34365.0,35676.0,37916.0,40138.0,41802.0,43246.0
geoId-PYN,21928.0,24004.0,28831.4,26601.0,28555.0,30415.0,30907.0,33022.0,35058.0,37939.0,38607.0,39162.0,40430.0,42404.0,45433.0,50736.0,55254.0,58946.0,60251.0,59617.0,63392.0,67042.0,70415.0,72382.0,74891.0,75704.0,78846.0,80868.0
geoId-QBH,13076.0,14593.5,14768.6,14491.0,16620.0,20493.0,22250.0,24369.0,27557.0,29361.0,31113.0,34151.0,37389.0,41278.0,45302.0,49169.0,51965.0,57039.0,60208.0,64541.0,68950.0,61804.0,71168.0,76711.0,82631.0,86247.0,89064.0,93152.0
geoId-QNM,25333.0,26838.0,30921.0,33139.0,35983.0,39871.0,43350.0,46629.0,48175.0,50533.0,53296.0,55578.0,59642.0,63841.0,71648.0,72044.0,75707.0,82320.0,83905.0,91764.0,97665.0,102649.0,110314.0,114500.0,119500.0,124600.0,125136.0,127932.0
geoId-QNI,38500.0,40150.0,46889.0,51341.0,60065.0,64989.0,64061.0,79408.0,80278.0,85645.0,91223.0,93279.0,94550.0,96750.0,100264.0,135978.0,143668.0,149755.0,166139.0,180802.0,193069.0,206574.0,219000.0,240044.0,254694.0,268912.0,272631.0,277430.0
geoId-QNH,15386.0,16950.5,19244.3,20689.0,22614.0,25509.0,31838.0,43745.0,45771.0,55924.0,54864.0,57179.0,66320.0,72407.0,78763.0,83155.0,82486.0,85735.0,87988.0,98195.0,103578.0,108880.0,117115.0,124006.0,132187.0,144478.0,149895.0,163885.0
geoId-QTI,7622.0,10860.5,10590.5,9390.0,10198.0,12744.0,13266.0,14444.0,15995.0,17575.0,18308.0,19620.0,20709.0,21551.0,23734.0,25100.0,24703.0,26675.0,28773.0,31533.0,34484.0,24830.0,31530.0,32216.0,35986.0,35068.0,36065.0,35865.0
geoId-STG,32356.0,40033.0,38800.0,42100.0,43000.0,49489.0,51880.0,56393.0,63320.0,72596.0,100943.0,113950.0,136000.0,169500.0,178720.0,168000.0,195295.0,181011.0,195140.0,206725.0,218742.0,237125.0,256884.0,257760.0,313706.0,325295.0,328146.0,359093.0
geoId-SLA,1649.0,3159.0,3292.5,1826.0,2089.0,2181.0,2335.0,2942.0,3065.0,3205.0,3326.0,4021.0,4915.0,4666.0,4945.0,5253.0,5565.0,5991.0,6356.0,6548.0,6577.0,6757.0,7453.0,7681.0,8006.0,8335.0,8699.0,9309.0
geoId-THA,32048.0,26812.0,36868.0,39491.0,43786.0,48968.0,52340.0,57723.0,63896.0,68495.0,73544.0,79217.0,83909.0,91699.0,98075.0,103385.0,108794.0,116241.0,123902.0,133048.0,143405.0,151340.0,159143.0,170048.0,181820.0,192756.0,201713.0,207871.0
geoId-TBH,20116.0,31303.0,27376.0,32119.0,35375.0,40182.0,44007.0,47825.0,47652.0,54893.0,62529.0,71765.0,77845.0,88899.0,101705.0,121175.0,130788.0,153255.0,168178.0,167821.0,182953.0,196946.0,213165.0,229142.0,244383.0,260351.0,271585.0,280340.0
geoId-TNN,1412.0,1422.0,1356.0,2835.0,2775.0,3098.0,3023.0,3374.0,3608.0,3663.0,3755.0,3863.0,4169.0,4301.0,4931.0,5857.0,6171.0,6875.0,7362.0,7778.0,8310.0,9451.0,10646.0,12008.0,13599.0,14891.0,15831.0,14869.0
geoId-TTH,12186.0,13405.0,15444.4,16279.0,17325.0,19996.0,20514.0,21915.0,24423.0,25994.0,28460.0,31807.0,33421.0,35777.0,38499.0,40642.0,43183.0,45724.0,47593.0,50807.0,54300.0,45406.0,52079.0,55632.0,57820.0,56750.0,58675.0,60250.0
geoId-TGG,89550.0,82608.9,71984.0,81920.0,90152.0,97578.0,105672.0,110632.0,117625.0,125956.0,136041.0,142711.0,153134.0,173106.0,189101.0,198320.0,213704.0,223883.0,228852.0,230989.0,242769.0,249687.0,273686.0,292337.0,309971.0,357568.0,358308.0,354779.0
geoId-HCM,45657.0,43655.0,41222.0,35516.0,36810.0,42427.0,51780.0,53429.0,60681.0,56200.0,53522.0,56686.0,55710.0,42218.0,38884.0,36172.0,37880.0,41281.0,45120.0,49337.0,52072.0,54379.0,55738.0,57129.0,60402.0,60145.0,53763.0,57178.0
geoId-NT,24832.0,27823.8,22682.7,27295.0,28586.0,29581.0,31210.0,35396.0,38147.0,41336.0,43946.0,49797.0,55913.0,60905.0,69957.0,75945.0,82816.0,90953.0,99909.0,107150.0,113792.0,122702.0,131835.0,141259.0,153967.0,164416.0,171927.0,179700.0
geoId-TVH,56120.0,63800.0,65180.0,68400.0,72954.0,86745.0,94000.0,102981.0,112020.0,132444.0,139376.0,133988.0,141734.0,146578.0,141623.0,159175.0,165989.0,147232.0,162745.0,177277.0,167344.0,172238.0,190962.0,200614.0,219263.0,228603.0,221374.0,221540.0
geoId-TQG,1029.0,1116.0,1157.0,1209.0,1311.0,1428.0,1416.0,1497.0,1647.0,1820.0,2015.0,2249.0,2677.0,3199.0,3405.0,4108.0,4806.0,4928.0,5887.0,6646.0,6824.0,6865.0,7253.0,8009.0,8625.0,9348.0,10092.0,10898.0
geoId-TNN,8895.0,6588.7,6670.4,6994.0,8941.0,10286.0,10350.0,12882.0,13691.0,13443.0,14581.0,14682.0,16455.0,18432.0,20239.0,26069.0,29996.0,31966.0,33781.0,35647.0,38980.0,39603.0,42481.0,45754.0,46739.0,48057.0,52403.0,53348.0
geoId-TNH,1157.0,2887.1,2821.0,3081.0,3225.0,3923.0,4361.0,4473.0,4560.0,6679.0,6884.0,6714.0,6944.0,8513.0,11010.0,12578.0,13102.0,13831.0,15313.0,18152.0,18913.0,16039.0,14267.0,13055.0,9846.0,14126.0,15951.0,15650.0
geoId-VLG,15782.0,16063.3,16267.3,16244.0,16363.0,17118.0,18796.0,20836.0,26065.0,30996.0,37198.0,53505.0,99224.0,108378.0,121628.0,140458.0,143104.0,141237.0,130375.0,111807.0,112174.0,114180.0,117332.0,126255.0,157369.0,153302.0,134216.0,150257.0
geoId-VPC,6805.0,9311.0,6960.5,6449.0,5451.0,5853.0,6157.0,6889.0,7889.0,9087.0,9877.0,10545.0,11853.0,13268.0,14111.0,12803.0,15595.0,17864.0,18219.0,19085.0,19758.0,19409.0,20180.0,21028.0,22006.0,22858.0,23647.0,24046.0
geoId-YBI,302.0,586.1,612.3,656.0,910.0,1234.0,1654.0,2153.0,2784.0,3235.0,3627.0,4053.0,4331.0,4725.0,5168.0,5713.0,6184.0,6350.0,6591.0,6490.0,6430.0,6693.0,7497.0,9017.0,10485.0,11634.0,12865.0,13751.0
geoId-DBN,,,,,,,,,373.0,632.0,791.0,927.0,995.0,1235.0,1273.0,1315.0,1464.0,1604.0,1751.0,1956.0,2236.0,2534.0,2808.0,3063.0,3445.0,3841.0,4216.0,4570.0
geoId-DNG,18920.0,19333.6,20907.4,23811.0,26254.0,27976.0,31593.0,33980.0,35798.0,37838.0,40557.0,38426.0,40378.0,37493.0,35916.0,36982.0,34628.0,33555.0,33203.0,33590.0,34980.0,34569.0,36210.0,37241.0,38682.0,38162.0,35303.0,37158.0
geoId-ST,157594.0,164815.3,155844.4,154630.0,167060.0,194256.0,214652.0,243478.0,260314.0,297672.0,311110.0,325005.0,334915.0,338002.0,354755.0,365227.0,388118.0,398083.0,417117.0,436274.0,452256.0,463739.0,477946.0,491341.0,503487.0,519836.0,518259.0,508751.0
geoId-DLK,3137.0,3943.0,4007.5,4353.0,5874.0,6614.0,6333.0,8120.0,6737.0,6417.0,7363.0,7300.0,7288.0,8024.0,8530.0,11587.0,14556.0,15054.0,15445.0,15603.0,16380.0,16233.0,17410.0,18506.0,19838.0,19989.0,21887.0,22063.0
geoId-DNG1,,,,,,,,,992.0,1290.0,1558.0,1468.0,2158.0,1962.0,2118.0,2916.0,3143.0,3411.0,3691.0,3987.0,4300.0,4720.0,5092.0,5624.0,6144.0,6566.0,6787.0,7498.0
geoId-MRD,819222.0,889625.4,883592.5,907160.0,1024004.0,1169060.0,1273707.0,1354420.0,1468788.0,1622053.0,1846271.0,2021745.0,2386169.0,2701927.0,2819990.0,2987411.0,3256723.0,3412241.0,3505631.0,3632934.0,3781801.0,3884030.0,4154587.0,4444247.0,4779269.0,4834221.0,4918612.0,5097692.0
geoId-RRD,125731.0,152512.5,154360.5,172501.0,195121.0,219505.0,245023.0,287706.0,314353.0,353894.0,379300.0,414828.0,460888.0,497197.0,549748.0,609285.0,650881.0,703695.0,738644.0,781350.0,835197.0,882521.0,945301.0,1014601.0,1089243.0,1154525.0,1200079.0,1250419.0
geoId-DNI,12021.0,10332.6,11473.0,11041.0,12443.0,15755.0,16108.0,18817.0,20995.0,29766.0,28546.0,30559.0,32058.0,35186.0,35928.0,42122.0,43507.0,45941.0,47617.0,49982.0,52242.0,54580.0,58894.0,62022.0,63832.0,67066.0,70653.0,71092.0
geoId-DTP,40703.0,55584.1,58973.2,52312.0,58236.0,58594.0,60214.0,64540.0,64403.0,82781.0,133652.0,180247.0,246081.0,297794.0,310907.0,345578.0,392074.0,454529.0,467160.0,478051.0,485622.0,491486.0,525813.0,548104.0,584263.0,565837.0,586944.0,616969.0
