dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,,,,,,,,,,,,
geoId-VNM,2021,99.47,99.3,99.52,99.82,99.61,99.31,99.41,98.97,98.49,98.44,98.23,99.05
geoId-VNM,2022,98.74,98.47,99.1,99.17,99.82,100.54,101.17,101.35,101.89,103.77,106.78,104.01
