dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,99.16,99.12,99.05,99.03,99.01,98.97,98.95,98.9,98.88,98.85,98.69,98.68
geoId-VNM,2021,98.59,98.62,98.49,98.29,98.14,98.15,98.11,98.06,98.0,97.96,97.99,97.97
geoId-VNM,2022,97.94,97.9,97.92,97.8,97.81,97.66,97.91,97.9,97.86,97.8,97.77,97.73
