dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,,,,,,,,,,,,
geoId-VNM,2021,107.69,107.69,107.7,107.7,107.7,107.7,107.7,107.7,104.09,104.32,103.22,102.7
geoId-VNM,2022,102.71,103.29,103.38,104.48,104.66,104.69,104.86,106.45,113.35,116.33,115.51,115.91
