dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,102.87,102.91,102.96,102.96,102.96,102.97,103.0,103.18,105.32,106.75,106.75,106.76
geoId-VNM,2021,107.11,107.11,107.12,107.15,107.18,107.21,107.24,107.28,104.18,104.44,103.48,103.03
geoId-VNM,2022,103.06,103.58,103.68,104.67,104.85,104.92,105.13,106.67,112.89,115.55,114.82,115.19
