dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,58.7,70.4,63.1,78.8,100.8,140.9,246.7,133.2,170.8,201.2,278.9,302.7,462.2,542.1,515.8,708.3,859.1,1016.0,1104.9,1131.2,911.3,880.5,958.6,986.1,1016.3,1177.7,1176.0,1252.7
