dia phuong,2000-2001,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,113.2,111.8,114.4,111.7,107.5,109.3,109.7,107.7,106.6,105.6,104.3,101.8,99.3,102.8,102.1,99.6,100.2,100.3,95.5,100.8,102.7,100.4
