dia phuong,2000-2001,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,104.0,104.6,104.0,103.5,101.6,100.7,101.3,101.3,100.7,101.9,101.9,99.7,101.4,100.6,102.3,100.8,96.7,102.9,96.8,98.2,101.9,99.9
