dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,32944.0,43025.0,43500.0,44984.0,40512.0,39655.0,39763.0,40334.0,37937.0,37452.0,41411.3,46229.57,44179.42,47853.85,49384.98
