dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,2083.5,2527.0,2645.4,3118.0,3295.2,3372.3,3387.1,3304.1,3081.0,3241.5,3323.79,3404.89,3497.6,3651.15,3596.3
