dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,18519.0,16360.0,15014.0,15185.0,16739.0,16705.0,17392.0,18746.0,17230.0,15518.0,13969.0,13090.0,11470.0,10970.0,10840.0
