dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,19724.0,25066.0,27546.0,25245.0,26411.0,27189.0,28101.0,31146.0,31853.0,29921.0,29931.69,38035.96,32900.19,31814.95,31280.46
