dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,8181.0,15068.0,17611.0,18177.0,15348.0,15764.0,18251.0,18338.0,19549.0,23059.0,23823.58,23763.24,29286.65,27391.48,28944.58
