dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,255.0,398.9,609.2,803.9,1220.9,1403.6,1387.6,1463.7,1391.7,1501.1,1637.43,1623.5,1510.03,1348.21,1395.4
