dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,34093.0,44078.0,44835.0,46611.0,42083.0,41064.0,41086.0,41664.0,38735.0,38409.0,42384.23,47157.74,44598.36,48315.55,49854.71
