Tỉnh/thành phố,2010,2015,2016,2017,2018,2019,2020,2021
geoId-TNN,3027.0,4949.0,5159.0,5476.0,5745.1,5909.13,6426.71,7520.78
geoId-TNH,3745.0,5877.0,6211.0,7130.0,7639.05,8119.41,8633.7,9210.6
geoId-VLG,2416.0,4490.0,5137.0,5139.0,5784.41,6330.05,6568.99,6629.48
geoId-VPC,3076.0,5739.0,6706.0,7817.0,8462.58,8836.27,9016.15,9788.79
geoId-YBI,3182.0,5318.0,6050.0,5907.0,5682.25,6155.63,7275.18,7311.89
geoId-DBN,3813.0,4493.0,4528.0,4316.0,4331.95,4665.08,4343.15,4941.51
geoId-DNG,3368.0,6179.0,6619.0,7242.0,7650.75,8448.92,8026.95,8813.17
geoId-ST,4422.0,7666.0,8255.0,9218.0,9743.66,10260.34,10361.65,11003.64
geoId-DLK,2519.0,4105.0,4686.0,4742.0,4641.17,4862.61,5757.3,6733.14
geoId-DNG1,2671.0,4793.0,4854.0,4644.0,5190.27,5561.08,6302.85,7560.46
geoId-MRD,2736.0,5380.0,5843.0,6178.0,6754.8,7039.1,7333.33,7285.8
geoId-RRD,4215.0,7107.0,7281.0,8196.0,8998.06,9358.07,9421.87,10505.47
geoId-DNI,3712.0,7011.0,8013.0,8817.0,9751.87,10008.6,9783.72,9886.54
geoId-DTP,2627.0,5125.0,5561.0,6599.0,6914.79,6852.39,7145.86,5992.3
