Tỉnh/thành phố,2010,2015,2016,2017,2018,2019,2020,2021
geoId-TQG,3340.0,14744.0,14263.0,14094.0,14529.5,15122.43,15365.0,15819.0
geoId-TNN,61507.0,118623.0,138996.0,192653.0,207658.22,219179.42,255941.0,328305.0
geoId-TNH,16685.0,59073.0,68405.0,91189.0,100512.84,130889.55,163432.0,182429.0
geoId-VLG,6354.0,8863.0,10330.0,12030.0,16054.36,18184.95,19765.0,37084.0
geoId-VPC,19637.0,44611.0,57522.0,73394.0,94027.06,103915.17,122455.0,144952.0
geoId-YBI,5080.0,12463.0,15229.0,17892.0,21051.32,23410.43,26886.0,28572.0
geoId-DBN,3743.0,14828.0,17558.0,28604.0,40207.33,38356.44,37903.0,45707.0
geoId-DNG,45660.0,114365.0,132729.0,149402.0,168250.52,194198.51,217209.0,245601.0
geoId-ST,1978475.0,3136462.0,3487435.0,3430853.0,3976424.54,4543613.69,5097691.0,5279124.0
geoId-DLK,11854.0,18948.0,24201.0,27202.0,31093.36,37136.7,51998.0,76833.0
geoId-DNG1,1964.0,11362.0,11998.0,11763.0,11459.59,14218.86,16327.0,20603.0
geoId-MRD,157791.0,318267.0,412828.0,592426.0,612297.15,726245.91,803002.0,954226.0
geoId-RRD,1422426.0,3288741.0,3653773.0,4875587.0,5398055.9,5515884.07,5188497.0,5347139.0
geoId-DNI,155203.0,295868.0,357900.0,395312.0,451975.34,497143.57,516048.0,568613.0
geoId-DTP,10068.0,20163.0,20570.0,24949.0,26779.89,35683.49,31892.0,34026.0
