Năm,"Tỉnh, thành phố",1,2,3,4,5,6,7,8,9,11,12
2007,,0.0,0.0,98.0,85.0,338.0,147.0,206.0,530.0,394.0,148.0,2.0
2009,geoId-CMU,22.7,101.3,2.2,201.4,342.4,169.3,413.5,210.1,488.3,65.6,19.6
2010,geoId-CMU,22.7,101.3,2.2,201.4,342.4,169.3,413.5,210.1,488.3,65.6,19.6
