dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,5958.0,7321.0,11401.0,12758.0,10701.0,13591.0,16747.0,15659.0,9960.0,11549.0,11944.4,11803.9,12364.7,12883.0,14217.5,15478.1,16530.0,18755.2,,,,,
