dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,47743.6,49124.4,50547.2,51690.5,52507.8,53030.6,53110.5,53345.5,53708.6,54282.5,54659.2,53609.58,49072.0,50604.71
