dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,15981.0,16611.72,17496.01,17934.39,18315.41,18801.2,21067.1,22113.3,23112.4,23995.3,25943.8,25950.72,25462.1,27230.21
