dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,2286.2,1689.87,1454.92,1383.0,1302.43,1102.6,1553.1,1506.6,1085.7,1167.2,1496.0,1449.57,1104.7,1020.42
