dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,64.91,88.13,100.0,116.29,116.34,127.04,139.97,148.07,149.42,155.75,162.72,173.27,170.99,172.96,182.54
