dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,101.61,101.33,101.22,101.35,101.61,101.71,101.72,101.77,101.83,101.9,101.97,102.1
geoId-VNM,2021,102.43,103.35,102.97,103.11,103.2,103.31,103.5,103.73,103.9,104.1,104.44,104.65
geoId-VNM,2022,105.25,105.63,105.69,105.92,106.27,106.64,107.06,107.34,107.48,107.85,108.13,108.62
