dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,129.7,104.29,111.75,117.94,107.91,100.55,100.93,99.31,99.99,102.18,101.13,100.78,99.94,101.84,103.47
