dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.8,99.5,100.1,100.0,99.7,99.5,100.0,100.1,99.7,100.8,100.4,100.4,100.9,102.14,100.55,100.22,101.09,99.74,100.05,100.3,100.35,100.46,99.83,100.61,99.91,100.66,100.19,100.69
