dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,,,,,,,,,,,,
geoId-VNM,2021,99.0,99.13,99.1,98.99,98.76,98.68,98.58,98.55,98.56,98.6,98.69,98.73
geoId-VNM,2022,98.89,99.4,99.61,100.76,101.5,102.04,102.84,103.28,103.32,103.38,103.6,103.69
