dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,115.4,143.25,107.54,117.96,118.98,94.34,101.98,101.3,98.35,102.57,103.12,102.01,100.82,106.07,103.86,102.91
