dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,37.56,65.38,100.0,157.1,158.79,152.88,148.97,82.64,62.48,80.38,99.66,95.06,77.51,102.29,140.05
