dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,103.0,94.18,117.73,122.58,96.8,100.35,99.72,98.78,96.61,103.26,101.24,101.21,100.21,103.4,102.27
