dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,106.13,100.04,100.0,101.17,109.46,113.62,113.52,113.19,111.36,110.2,110.86,111.98,112.19,112.74,113.02
