dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,63.59,83.9,100.0,108.77,163.12,187.94,220.64,220.48,208.54,219.06,227.83,229.39,249.17,240.88,264.81
