dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,59.82,86.4,100.0,115.88,112.06,114.1,117.57,121.03,121.11,121.94,122.21,122.35,128.59,132.0,129.88
