dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,102.7,110.0,113.59,120.6,103.9,103.51,102.96,98.97,100.98,102.16,101.24,100.05,101.0,104.18,108.39
