dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,97.8,111.24,105.8,111.53,110.4,101.2,101.14,101.42,101.86,98.94,101.17,101.22,99.13,102.07,100.62
