dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,102.72,102.89,103.05,102.93,102.99,103.19,103.36,103.57,103.59,103.68,103.81,103.93
geoId-VNM,2021,104.18,104.94,104.65,104.73,104.79,104.85,104.85,104.85,104.87,104.99,105.25,105.4
geoId-VNM,2022,105.81,106.04,106.52,106.71,106.91,107.17,107.63,107.85,108.0,108.26,108.49,108.74
