dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,58.22,93.06,100.0,119.27,120.6,124.63,125.87,126.64,125.31,125.97,129.04,130.16,131.05,136.36,146.51
