dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.6,108.23,109.26,113.31,100.89,118.67,110.36,100.25,101.22,101.03,99.95,99.92,101.88,102.74,101.47
