dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,107.5,107.52,106.18,119.4,99.78,101.8,100.88,101.35,100.57,100.63,100.17,100.61,100.07,100.44,104.34
