dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,96.45,84.93,94.62,94.1,97.87,99.65,99.43,100.38,99.52,99.28,99.54,99.2,99.3,99.48,99.28,99.75
