dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,60.98,88.79,100.0,118.43,122.5,128.93,133.13,132.35,131.54,135.24,139.43,141.17,140.32,144.41,150.53
