dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.6,116.2,109.63,113.32,105.79,109.1,104.09,100.2,103.28,102.68,101.89,101.98,99.05,100.26,105.71
