dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,101.8,99.5,99.5,101.4,99.6,99.4,99.8,100.3,99.9,100.9,100.5,100.6,100.8,103.91,100.44,100.27,102.21,100.18,99.94,100.2,100.16,100.54,99.47,100.55,100.49,99.97,100.16,100.38
