dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,70.74,87.5,100.0,124.72,134.76,135.75,136.31,134.79,134.99,135.45,137.57,142.49,141.93,143.47,148.14
