dia phuong,Năm,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,2020,101.91,102.04,102.09,102.12,102.17,102.18,102.2,102.23,102.24,102.25,102.25,102.27
geoId-VNM,2021,102.28,102.29,102.31,102.31,102.32,102.34,102.37,102.39,102.42,102.44,102.48,102.51
geoId-VNM,2022,102.53,102.56,102.63,102.66,102.69,102.72,102.77,102.86,102.9,102.97,103.03,103.11
