dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,101.69,110.33,102.1,105.25,108.06,104.97,103.02,101.86,101.52,101.35,100.76,101.72,101.7,97.57,99.8,105.02
