Vùng,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-SCC,97.37,98.17,99.37,100.09,101.9,100.33,100.43,99.5,100.3,100.04,98.74,98.33
geoId-NT,101.73,102.32,103.02,102.99,104.77,101.34,101.41,100.54,100.35,100.44,99.61,99.42
geoId-TNN,101.16,101.32,100.6,100.81,103.85,101.12,101.01,100.41,99.97,99.55,97.57,97.87
geoId-ST,103.91,103.35,103.05,103.96,104.31,101.73,101.88,101.53,101.28,101.39,99.04,98.62
geoId-MRD,97.32,96.39,95.62,95.73,96.29,98.29,98.56,98.15,98.23,98.35,95.12,94.85
geoId-RRD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
