dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,117.12,108.46,112.58,115.74,117.29,109.18,105.49,98.05,100.95,103.26,104.67,101.14,105.12,100.19,101.04,107.14
