dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,67.11,85.54,100.0,125.78,129.64,135.35,147.9,138.97,139.58,149.99,152.73,151.4,146.57,148.68,163.82
