"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-TGG,3.2,4.6,5.4,6.2,6.0,6.2,5.6,8.3,8.6,9.7,10.8,4.8,13.4,15.4,15.6,15.7,16.5,15.4,14.9,14.5,15.8,14.8,16.1,16.8,14.1,12.2,8.2,8.5
geoId-HCM,1.3,1.3,2.6,2.7,3.1,3.4,3.6,3.8,4.4,3.1,3.3,4.1,3.7,2.5,4.1,3.1,2.3,2.6,3.5,4.5,3.2,1.8,1.8,3.0,2.5,2.2,1.7,1.2
geoId-NT,333.5,404.3,457.3,486.1,541.7,640.4,704.0,798.9,883.0,991.9,1043.3,1057.1,1401.7,1544.6,1515.4,1535.4,1700.8,1844.0,1899.1,1890.8,1912.6,1939.3,1899.9,1801.5,1720.9,1716.5,1695.7,1688.9
geoId-TVH,1.4,1.0,6.1,5.8,5.1,7.7,9.6,12.6,21.4,21.2,23.3,23.9,23.8,28.7,26.0,27.0,29.0,26.2,28.4,29.7,30.0,22.5,22.2,20.4,20.5,20.6,21.5,22.5
geoId-TQG,24.8,27.1,31.7,27.5,34.0,38.6,44.7,49.9,53.0,56.1,59.9,56.2,73.2,66.7,62.7,70.7,72.4,60.4,71.0,68.0,81.0,80.4,81.6,77.9,82.8,87.6,85.6,85.7
geoId-TNN,112.9,169.8,211.9,216.8,227.4,320.3,363.5,507.2,784.7,749.8,963.1,1014.3,1056.9,1079.2,1117.2,1184.2,1210.4,1240.0,1302.9,1326.5,1295.5,1260.0,1221.9,1206.3,1203.3,1100.4,1036.2,1027.5
geoId-TNH,1.1,28.2,24.0,19.2,15.9,25.1,28.9,28.9,34.1,29.4,36.7,35.0,33.7,30.9,35.8,30.0,26.1,26.3,27.0,27.7,27.6,24.5,27.7,32.4,28.2,27.3,30.2,30.2
geoId-VLG,1.0,1.1,1.0,1.2,1.3,1.2,1.3,2.0,1.8,1.5,1.5,1.7,2.0,2.2,2.5,2.8,3.2,3.3,2.6,2.6,2.9,3.0,3.4,3.9,4.1,3.8,3.7,3.9
geoId-VPC,38.5,50.1,60.3,51.5,60.2,54.9,48.4,52.8,63.5,72.2,61.8,62.7,51.6,73.5,26.4,74.4,69.8,55.8,65.2,64.4,69.5,66.6,65.5,64.7,52.5,46.0,44.3,43.9
geoId-YBI,9.4,10.4,13.0,14.1,17.5,19.5,20.6,22.7,26.3,30.3,33.4,35.0,39.9,45.3,49.4,64.7,72.8,75.5,84.5,83.6,93.0,95.4,94.5,97.5,98.7,102.1,103.9,104.4
geoId-DBN,,,,,,,,,,47.5,49.1,52.3,56.5,64.3,66.8,67.4,71.0,71.6,74.2,76.1,76.2,78.5,80.1,79.3,78.2,77.3,76.9,76.3
geoId-DNG,0.3,0.3,0.4,0.3,0.3,0.6,2.4,4.6,4.8,4.6,4.2,4.7,4.6,4.7,4.9,4.7,4.4,3.5,3.0,2.0,2.1,2.6,2.4,1.8,1.1,1.1,1.0,0.9
geoId-ST,220.9,321.6,307.1,278.9,295.9,347.2,340.8,367.5,401.5,384.1,434.8,428.6,448.2,447.7,459.3,414.9,426.6,445.3,462.6,478.2,491.9,481.4,442.9,441.3,415.5,405.8,390.0,375.2
geoId-DLK,50.6,71.0,99.6,112.5,119.0,193.5,219.8,337.9,531.0,422.3,510.1,544.0,558.1,578.1,565.9,618.1,642.3,619.5,660.5,671.4,653.4,619.2,595.0,567.6,559.7,514.1,497.4,495.2
geoId-DNG1,,,,,,,,,,74.8,143.8,160.4,176.8,205.0,236.7,247.8,255.8,297.8,319.3,334.4,324.3,328.7,325.0,350.9,353.4,309.0,269.5,263.5
geoId-MRD,84.0,90.5,55.3,54.1,48.1,51.8,95.5,112.0,150.0,172.3,189.7,188.8,203.7,229.1,194.2,200.4,217.2,213.8,227.7,229.4,219.5,193.4,200.2,191.2,178.5,170.2,153.5,163.9
geoId-RRD,255.4,333.9,359.2,317.2,331.1,292.5,241.0,260.9,317.9,362.7,356.4,343.1,374.6,429.1,308.4,441.0,443.7,403.7,407.1,415.1,438.7,432.2,430.3,387.8,355.5,328.5,314.3,311.0
geoId-DNI,182.6,232.2,210.0,184.9,202.5,232.9,221.9,246.1,269.9,256.3,294.3,288.0,308.9,314.5,313.9,282.0,305.4,328.1,340.2,354.3,369.9,369.0,331.7,318.5,298.4,289.9,286.6,286.6
geoId-DTP,7.9,13.5,8.3,9.0,12.1,10.5,12.3,18.0,24.1,29.4,35.8,36.1,32.4,38.8,31.1,25.0,31.6,33.4,39.0,36.4,35.3,37.4,41.9,35.5,43.5,44.2,35.0,35.6
