dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,4265.0,5100.0,6460.0,7006.0,5766.0,7460.0,8691.0,9620.0,10710.0,11050.0,12580.0,13961.0,14877.7,18060.0,20422.0,9843.0,7757.0,13526.0
