dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,900.0,1050.0,1220.0,1300.0,1100.0,1470.0,1710.0,1856.0,2050.0,2650.0,3595.0,4500.0,5040.0,5910.0,6460.0,4610.0,3830.0,6670.0
