dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,2559,2533,2523,2518.0,2479,2561,2527,2482.0,2482,2453,2472,2454,2437.0,2431.0,2450.0,2454.0,2426.0,2406.0,2386.0,2373.0,2375.0
