dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,18421,18181,17598,,18411,18363,17943,17802.0,19290,19290,21508,21729,21599.0,21514.0,21505.0,21593.0,21501.0,21498.0,21702.0,21518.0,21517.0
