dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,468,1206,1369,1226.0,1284,1284,1350,1193.0,985,958,1161,1056,984.0,917.0,1024.0,1181.0,1155.0,761.0,825.0,480.0,943.0
