dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,1141,1154,1148,1142.0,1153,1147,1166,1164.0,1152,1152,1129,1150,1136.0,1141.0,1152.0,1104.0,1130.0,1099.0,1118.0,1117.0,1120.0
