Năm,"Tỉnh, thành phố",1,2,3,4,5,6,7,8,9,11,12
2019,geoId-CMU,149.3,0.8,13.1,60.7,205.4,444.8,242.2,464.5,302.5,110.1,
2021,,1.0,,,150.9,194.4,129.0,239.1,92.3,193.0,130.2,0.3
