dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,1592,1617,1565,1470.0,1551,1473,1742,1580.0,1540,1540,1524,1604,1596.0,1629.0,1536.0,1521.0,1615.0,1507.0,1506.0,1513.0,1587.0
